artist,song_title,lyrics,mood
Haluk Levent,Akdeniz Akşamları,"1 ContributorAkdeniz Akşamları Lyrics
Akdeniz akşamları bir başka oluyor
Hele bir de aylardan temmuz ise, bambaşka
Sahilde insanlar kol kola sımsıcak
Coşmamak elde mi böyle bir akşamda

İşte ben böyle bir akşamda aşık oldum
İşte ben böyle bir akşamda aşık oldum
Aşık oldum

Akdeniz akşamları bir başka oluyor
Hele bir de aylardan temmuz ise, bambaşka
Sahilde insanlar kol kola sımsıcak
Coşmamak elde mi böyle bir akşamda
İşte ben böyle bir akşamda aşık oldum
İşte ben böyle bir akşamda aşık oldum
İşte ben böyle bir akşamda aşık oldum
İşte ben böyle bir akşamda aşık oldum
İşte ben böyle bir akşamda aşık oldum
İşte bеn böyle bir akşamda aşık oldum",mutlu
Yeni Türkü,Aşk Yeniden,"3 ContributorsAşk Yeniden LyricsAşk, yeniden, Akdeniz'in tuzu gibi
(Love, once again, like the salt of the Mediterranean)
Aşk, yeniden, rüzgârlı bir akşam vakti
(Love, once again, on a windy night)
Aşk, yeniden, karanlıkta bir gül acarken
(Love, once again, when a rose is blooming in the dark)
Aşk, yeniden, ürperen sahiller gibi
(Love, once again, like the trembling shores)
Aşk, yeniden, kumsalların deliliği
(Love, once again, the madness of the sandy beaches)
Aşk, yeniden, bir masal gibi gülümserken
(Love, once again, while smiling like a fairy tale)
Gözlerim doluyor aşkının şiddetinden ağlamak istiyorum
(My eyes are filled with the intensity of your love, I want to cry)
Yıldızlar tutuşurken gecelerin şehvetinden kendimden taşıyorum
(While the stars are burning with the passion of the nights, I can't hold myself)
Aşk, yeniden, Akdeniz'in tuzu gibi
(Love, once again, like the salt of the Mediterranean)
Aşk, yeniden, rüzgârlı bir akşam vakti
(Love, once again, on a windy night)
Aşk, yeniden, karanlıkta bir gül acarken
(Love, once again, when a rose is blooming in the dark)

Aşk, yeniden, bitti artık bu son derken
(Love, once again, after giving up and saying it was the last one)
Aşk, yeniden, aynı sularda yüzerken
(Love, once again, while swimming in the same waters)
Aşk, yeniden, rüya gibi bir yaz gecerken
(Love, once again, while we're having a dream-like summer)
Gözlerim doluyor aşkının şiddetinden ağlamak istiyorum
(My eyes are filled with the intensity of your love, I want to cry)
Yıldızlar tutuşurken gecelerin şehvetinden kendimden taşıyorum
(While the stars are burning with the passion of the nights, I can't hold myself)
Aşk, yeniden, unutulmuş yemin gibi
(Love, once again, like a forgotten promise)
Aşk, yeniden, hem tanıdık hem yepyeni
(Love, once again, both familiar and brand new)
Aşk, yeniden, kendini yarattı kendinden
(Love, once again, rose from its ashes)",mutlu
Candan Erçetin,Arada,"1 ContributorArada Bir LyricsArada bir bir yanım
Kaçsam diyor uzağa
Katsam diyor önüme
Canımı yorganımı
Arada bir bir yanım
Düşsem diyor tuzağa
Geçsem dünyanın derdini
Varsam cennetime diyor
Ama o öbür yanım var ya öbür yanım
Amman öbür yanım korkak diğer yarım
Kurtulmak kolay mı kendinden
Sıyrılmak kolay mı derdinden
Arada bir bir yanım
Yıksam diyor şu dağı
Görsem diyor ardını
Yarimi yarını mı
Arada bir bir yanım
Küstüm diyor o yana
Senden dost olur mu
Korkarsan kaybettin diyor",mutlu
MFÖ,Ele Güne Karşı,"7 ContributorsEle Güne Karşı Lyrics

Arayıp sormasan da unuttum seni sanma
Dünya bir yana, sen bir yana
Âşık ettin beni kendine sonra da terk ettin gizlice
Aradım seni her yerde, hiç kimselere soramadım
Bekledim dön diye, dönmedin bile bile
Bile bile sevdiğimi korkundan gelmedin
Arayıp sormasan da unuttum seni sanma sakın
Dünya bir yana, sen bir yana

Ele güne karşı yapayalnız, böyle de olmaz ki
Nasıl da gittin insafsız, böyle bırakılmaz ki
Unuturum sanmıştın güzelim
Gözüm yollarda kaldı

Haberin gelir bana, duyarım nasıl olsa
Bilirim kimlerlesin, ne yaptın, neler ettin
Aklım, fikrim hep sende; sevsen de sevmesen de
Seni hiç aldatmadım, aldatmayı hiç sevmem

Ele güne karşı yapayalnız, böyle de olmaz ki
Nasıl da gittin insafsız, böyle bırakılmaz ki
Unuturum sanmıştın güzelim
Gözüm yollarda kaldı
Ele güne karşı yapayalnız, böyle de olmaz ki
Nasıl da gittin insafsız, böyle bırakılmaz ki
Unuturum sanmıştın güzelim
Gözüm yollarda kaldı",mutlu
Ajda Pekkan,Bambaşka Biri,"5 ContributorsBambaşka Biri (I Will Survive) LyricsSardı korkular gelecek yıllar
Düşündüm sensiz nasıl yaşanacaklar
Gözlerimde canlanırken yaptığın haksızlıklar
Güçlendim herşey bambaşka olacak
Döndün bak geldin şimdi
Bugünü aslında nasıl sabırla bekledimdi
Seni yalvarırken görmek seni ağlatabilmek
Geçmişi senden geri almak bütün ümidimdi
Olmaz artık kapı açık
Arkanı dön ve çık istenmiyorsun artık
Bir zamanlar sen de bana acımadın
Yalnız kaldım yıkılmadım ayaktayım
Oh yaşadım yaşıyorum
Başım yukarda meydan okuyorum hayata ve sana
Gönlüm doluyor aşkla barıştım bak hayatla
Başladım yaşamaya hey hey
Şimdi gel de gör beni bambaşka biri
Topladım dağılan kalbimin her köşesini
Ardından ağlayan o zavallı kız nerede şimdi
Gel gör beni
Sevenlere vereceğim sevgimi herşeyimi
Bugünü aslında nasıl sabırla bekledimdi
Seni yalvarırken görmek seni ağlatabilmek
Geçmişi senden geri almak bütün ümidimdi

Olmaz artık kapı açık
Arkanı dön ve çık istenmiyorsun artık
Bir zamanlar sen de bana acımadın
Yalnız kaldım yıkılmadım ayaktayım",mutlu
Nil Karaibrahimgil,Resmen Aşığım,"6 ContributorsResmen Aşığım Lyrics
Sanki o putmuş gibi
Hayat sırf buymuş gibi
Hem aç hem tokmuş gibi
Hem var hem yokmuş gibi
Ben ona resmen aşığım

Onu benden almasınlar
Bize bulaşmasınlar
Arayıp sormasınlar
Kıskandırıp durmasınlar
Ben ona resmen aşığım

Hem ilk hem sonmuş gibi
En güzeli oymuş gibi
Bunca yıl beklemiş gibi
Beklediğime değmiş gibi
Ben ona resmen...
Şeytanla bir olmuş gibi
Küt diye gidecek gibi
Her yöne sapacak
Ne yap desen yapacak gibi
Ben ona resmen aşığım

Onu benden almasınlar
Bize bulaşmasınlar
Arayıp sormasınlar
Kıskandırıp durmasınlar
Ben ona resmen aşığım
Hem ilk hem sonmuş gibi
En güzeli oymuş gibi
Bunca yıl beklemiş gibi
Beklediğime değmiş gibi
Ben ona resmen...


Onu benden almasınlar
Bize bulaşmasınlar
Arayıp sormasınlar
Kıskandırıp durmasınlar
Ben ona resmen aşığım
Hem ilk hem sonmuş gibi
En güzeli oymuş gibi
Bunca yıl beklemiş gibi
Beklediğime değmiş gibi
Ben ona resmen aşığım

İyi ki yapmışım
İyi ki yapmışım
İyi ki yapmışım
İyi ki yapmışım",mutlu
Yalın,Tatlıyla Balla,"5 ContributorsTatlıyla Balla LyricsEriğe tuz gibi, yarama buz gibi bi' sen lazım
Yüzün cumartesi her gün bahar gibi umut lazım
Ya o seher yeli uçursa kalbini? Kapmam lazım
Gelip ruhumun en orta yerine konman lazım
Tak edince oluyor
İsteyince oluyor
Havasından oluyor
Hem de tam oluyor
Tatlıyla, balla sen kes diye söz olurum
Kırmızı şalla gelirsin diye yol olurum
Tatlıyla, balla sen kes diye söz olurum
Kırmızı şalla gelirsin diye yol olurum
Beklesem burada ne az olurum ne çok olurum
Ama hiç olurum
Eriğe tuz gibi, yarama buz gibi bi' sen lazım
Yüzün cumartesi her gün bahar gibi umut lazım
Tak edince oluyor
İsteyince oluyor
Havasından oluyor
Hem de tam oluyor

Tatlıyla, balla sen kes diye söz olurum
Kırmızı şalla gelirsin diye yol olurum
Tatlıyla, balla sen kes diye söz olurum
Kırmızı şalla gelirsin diye yol olurum
Tatlıyla, balla sen kes diye söz olurum
Kırmızı şalla gelirsin diye yol olurum
Beklesem burada ne az olurum ne çok olurum
Ama hiç olurum
Beklesem burada ne az olurum ne çok olurum
Ama hiç olurum",mutlu
Berkay,İz,"1 ContributorBelirgin İz Lyrics

Arada mı kaldın? Arada bi' arasan da açardım
Gözlerine baktım, “Seni seviyorum” dedim, el uzattım
Hayaller kurardım, bi' gün bi' kız çocuğumuz olucak mı?
Her seferinde düştüm sana hep aynı tuzaktı
Sende insaf yok, bir kere sevdiğini söyledin sadece
Buna imkan yok ama gitmek üzereydim söyledim öylece
Bu ateş, kül, kor düştüğü yeri yakıyormuş harbiden
Dönmem, İstanbul beni almıyor içinde sen yokken

O gün ben derim onu görünce: ""Bu o, o""
Hiç hislerim yanılmaz zo-or, zo-or
Her gün hep yanımdayken bile acıyo-or, yo-or
İçimdе belirgin bir iz bırakıyo-o', oho, oho, oh, oh

Edemedim kalbindе yer, kıyamadım ellerine, bak kim değer
Söylemiştin aslında sen ama düşüyorum yine sana fark etmeden
Duramıyorum bir an bile senin için bir kelime sarf etmeden
Yazmıştım onca mesajı o gecenin sabahını düşünmeden
Ama zipline, bu bi' zipline
Kalbim içinde bi' zindan, zindan
Yalvarırım sana imdat, imdat
Seni görmek için yaratabilirim imkan, imkan
Tanrı'm bu ne biçim imtihan, imtihan?
İstemiyorum bir an, bir an bile gitsin kokusu, burnumda tütüyor her an

O gün ben derim onu görünce: ""Bu o, o""
Hiç hislerim yanılmaz zo-or, zo-or
Her gün hep yanımdayken bile acıyo-or, yo-or
İçimde belirgin bir iz bırakıyo-o', oh, oho, oho, oh, oh",mutlu
Mabel Matiz,Toy,"8 ContributorsTranslationsEnglishToy Lyrics

""Hay!"" dedim böyle bahta
Sürmeli, sürmeli, sürmelim aman
Sen tabip, ben mi hasta?
""Sar beni, sar."" dedim, ondur da hemen

Yol yol yüreğim
Yol benim yüreğim
Yol yol yüreğim
Yol verin gideyim
Hallarım toy ama
Sevdadır çiçeğim
Açmadım ki daha
Kendimden geçeyim
Hallarım toy ama
Sevdadır çiçeğim
Açmadım ki daha
Şu serden geçeyim

Güzeldim, ağlatıldım
""Ol."" dedi, ""Ol."" dedi, ""Ol."" dedi Allah
Olmanın yükü başta
Ölmedim, ölmedim, ölmedim vallah'

Yol yol yüreğim
Yol benim yüreğim
Yol yol yüreğim
Yol verin gideyim
Hallarım toy ama
Sevdadır çiçeğim
Açmadım ki daha
Kendimden geçeyim
Hallarım toy ama
Sevdadır çiçeğim
Açmadım ki daha
Sar beni gerçeğim",mutlu
Ayna,Sevmekle Sevmez,"1 ContributorSevmek Lyrics
Sevmek, o mutlu olsun diye
Bir ömür onsuz olmayı kabullenmek bazen
Sevmek, o seni sevmiş olsa da
Ağlaya ağlaya sessizce gitmek bazen
Sevmek, o mutlu olsun diye
Bir ömür onsuz olmayı kabullenmek bazen
Sevmek, o seni sevmiş olsa da
Ağlaya ağlaya sessizce gitmek bazen

Kim bilir belki de bir umut vardır
Kim bilir bende kış sende bahardır
Kim bilir belki de bir umut vardır
Kim bilir bende kış sende bahardır

Sevmek, o mutlu olsun diye
Bir ömür onsuz olmayı kabullenmek bazen
Sevmek, o seni sevmiş olsa da
Ağlaya ağlaya sessizce gitmek bazen

Kim bilir belki de bir umut vardır
Kim bilir bende kış sende bahardır
Kim bilir belki de bir umut vardır
Kim bilir bende kış sende bahardır

Kim bilir belki de bir umut vardır
Kim bilir bende kış sende bahardır

Sevmek, o mutlu olsun diye
Yüreğin kan ağlarken
Ağlaya ağlaya yoluna gitmek bazen",mutlu
Kolpa,Nasıl Öğrendin Unutmayı,"10 ContributorsNasıl Öğrendin Unutmayı Lyrics

Kuru sıkıymış anladım bizim tüm hikâyemiz
Öldürmedi, bu mudur en kuvvetli darben?
Bu sefer acıtmadı özenle seçip söylediğin sözler
""Hayır,"" dedim, ""şimdi değil""

Hiçbir sözü eskitmeden ağlamak gerek bazen
Hani durup dururken, hani hiçbir sebep yokken
Aşkların ismi vardır, sayıklanır, elbet unutulur
Ama ""Hayır,"" dedim, ""şimdi değil""
Ama ""Hayır,"" dedim, ""şimdi değil""

Yalnızlığı demledim hep avuçlarımda
Ne gelir ki elimden kimse tutmadıkça?
Söyle, sen nasıl öğrendin unutmayı?
Birikti her acı içimde, kendime yer kalmadı
Yalnızlığı demledim hep avuçlarımda
Ne gelir ki elimden kimse tutmadıkça?
Söyle, sen nasıl öğrendin unutmayı?
Birikti her acı içimde, kendime yer kalmadı

Kuru sıkıymış anladım bizim tüm hikâyemiz
Öldürmedi, bu mudur en kuvvetli darben?
Bu sefer acıtmadı özenle seçip söylediğin sözler
""Hayır,"" dedim, ""şimdi değil""

Hiçbir sözü eskitmeden ağlamak gerek bazen
Hani durup dururken, hani hiçbir sebep yokken
Aşkların ismi vardır, sayıklanır, elbet unutulur
Ama ""Hayır,"" dedim, ""şimdi değil""
Ama ""Hayır,"" dedim, ""şimdi değil""

Yalnızlığı demledim hep avuçlarımda
Ne gelir ki elimden kimse tutmadıkça?
Söyle, sen nasıl öğrendin unutmayı?
Birikti her acı içimde, kendime yer kalmadı
Yalnızlığı demledim hep avuçlarımda
Ne gelir ki elimden kimse tutmadıkça?
Söyle, sen nasıl öğrendin unutmayı?
Birikti her acı içimde, kendime yer kalmadı",mutlu
Seksendört,Kendime Yalan Söyledim,"22 ContributorsKendime Yalan Söyledim Lyrics

Terk edilmiş bir şehrin ortasındayım
Altım çamur, üstüm yağmur ama bak, bur'dayım
Bazı şeyler kaybetmeden sevilmiyor
Bedenim bur'da fakat ruhum kabul etmiyor, aah

Kendime yalan söyledim
Yalnızım, bunu ben istedim
Paramparça bütün aynalar
İçinde kan revan birisi var
Kendime yalan söyledim
Yalnızım bunu ben istedim
Paramparça bütün aynalar
İçinde kan revan birisi var
Birisi var, birisi var

Yaşadığım ne varsa ben seçtim, ben istedim
Artık sabah uyandığım ses annem değil
Bazı şeyler kaybetmeden fark edilmiyor
Bedenim bur'da fakat ruhum kabul etmiyor, aah

Kendime yalan söyledim
Yalnızım, bunu ben istedim
Paramparça bütün aynalar
İçinde kan revan birisi var
Kendime yalan söyledim
Yalnızım, bunu ben istedim
Paramparça bütün aynalar
İçinde kan revan birisi var
Birisi var, birisi var

Ser verip sır vermedim
Cesaret ister böyle itiraflar
Söylemesi zor
Tek korkum bu kadar

Kendime yalan söyledim
Yalnızım, bunu ben istedim
Paramparça bütün aynalar
İçinde kan revan birisi var
Kendime yalan söyledim
Yalnızım, bunu ben istedim
Paramparça bütün aynalar
İçinde kan revan birisi var
Birisi var, birisi var",mutlu
Mehmet Erdem,Herkes Aynı Hayatta,"1 ContributorHerkes Aynı Hayatta LyricsHerkes aynı hayatta
Kendini bir şey sanma
Ne kadar çok bilirsen
O kadar bela başa
Sen bilirsin aslında
Aklımdan geçenleri
Zaman her şeyi çözer
Şu beklemek olmasa
Gözlerimi açsam da
Sen çıksan karşıma
Gel beni azad et
Kayboldum karanlıkta
Ben bizi unutmam
Gitmek yakışmaz bana
Yolcuyuz hayatta
Sen gel otur yanıma
Gözlerimi açsam da
Sen çıksan karşıma
Gel beni azad et
Kayboldum karanlıkta
Ben bizi unutmam
Gitmek yakışmaz bana
Yolcuyuz hayatta
Sen gel otur yanıma

Herkes aynı hayatta
Kendini bir şey sanma
Ne kadar çok bilirsen
O kadar bela başa
Sen bilirsin aslında
Aklımdan geçenleri
Zaman her şeyi çözer
Şu beklemek olmasa
Gözlerimi açsam da
Sen çıksan karşıma
Gel beni azad et
Kayboldum karanlıkta
Ben bizi unutmam
Gitmek yakışmaz bana
Yolcuyuz hayatta
Sen gel otur yanıma
Gözlerimi açsam da
Sen çıksan karşıma
Gel beni azad et
Kayboldum karanlıkta
Ben bizi unutmam
Gitmek yakışmaz bana
Yolcuyuz hayatta
Sen gel otur yanıma

Gözlerimi açsam da
Sen çıksan karşıma
Gel beni azad et
Kayboldum karanlıkta
Ben bizi unutmam
Gitmek yakışmaz bana
Yolcuyuz hayatta
Sen gel otur yanıma",mutlu
Bora Duran,Sen de Gidersen,"1 ContributorSen de Gidersen LyricsBeni koyamazsın eller yerine
Kalbimi kıramazsın suçum ne ki söyle
Sen beni koyamazsın eller yerine
Kalbimi kıramazsın suçum ne ki söyle
Gülmüyor sensiz yüzüm
Hayat zalim bir hüzün
Bense çektiğim kadar, derdin tesellisini bilirim
Şimdi sen de gidersen böyle
Kim çeker nazımı söyle
Sen üzülme bi tanem aşk acısı bu
Ben çekerim kime ne
Amman, amman bırakırsan düşerim en derine
Amman, amman kaybolursan adım çıkar serseriye
Amman, amman bırakırsan düşerim en derine
Amman, amman kaybolursan adım çıkar serseriye
Beni koyamazsın eller yerine
Kalbimi kıramazsın suçum ne ki söyle
Sen beni koyamazsın eller yerine
Kalbimi kıramazsın suçum ne ki söyle
Gülmüyor sensiz yüzüm
Hayat zalim bir hüzün
Bense çektiğim kadar, derdin tesellisini bilirim
Şimdi sen de gidersen böyle
Kim çeker nazımı söyle
Sen üzülme bi tanem aşk acısı bu
Ben çekerim kime ne

Amman, amman bırakırsan düşerim en derine
Amman, amman kaybolursan adım çıkar serseriye
Amman, amman bırakırsan düşerim en derine
Amman, amman kaybolursan adım çıkar serseriye
Gülmüyor sensiz yüzüm
Hayat zalim bir hüzün
Bense çektiğim kadar, derdin tesellisini bilirim
Şimdi sen de gidersen böyle
Kim çeker nazımı söyle
Sen üzülme bi tanem aşk acısı bu
Ben çekerim kime ne",mutlu
Ayla Çelik,Bağdat,"3 ContributorsBağdat Lyrics
Yine seni sevmekten başka
Hiçbir şey yapmadım bugün
Eni konu çaldı telefonlarım
Boşver bakmadım bugün
Ne gazete okudum ne de bi haber
Derdi yasakladım bugün
Kaç öpücük olmuş inanamazsın
Aşkı hesapladım bugün
Dün geceyle tam 3 ay 1 gün
Dün geceyle tam 3 ay 1 gün

Ben dünyanın en büyük aşığı olabilirim
Ben koynunda 100 sene 1000 sene durabilirim
Ben Leyla’ı Mecnun’u Ferhat’ı Aslı’yı
Kerem’i bilmem ama
Bağdat’ı iki gözüm kapalı bulabilirim
Ben dünyanın en büyük aşığı olabilirim
Ben koynunda 100 sene 1000 sene durabilirim
Ben Leyla’ı Mecnun’u Ferhat’ı Aslı’yı
Kerem’i bilmem ama
Bağdat’ı iki gözüm kapalı bulabilirim

Yine seni sevmekten başka
Hiçbir şey yapmadım bugün
Eni konu çaldı telefonlarım
Boşver bakmadım bugün
Ne gazete okudum ne de bi haber
Derdi yasakladım bugün
Kaç öpücük olmuş inanamazsın
Aşkı hesapladım bugün
Dün geceyle tam 3 ay 1 gün
Dün geceyle tam 3 ay 1 gün

Ben dünyanın en büyük aşığı olabilirim
Ben koynunda 100 sene 1000 sene durabilirim
Ben Leyla’ı Mecnun’u Ferhat’ı Aslı’yı
Kerem’i bilmem ama
Bağdat’ı iki gözüm kapalı bulabilirim
Ben dünyanın en büyük aşığı olabilirim
Ben koynunda 100 sene 1000 sene durabilirim
Ben Leyla’ı Mecnun’u Ferhat’ı Aslı’yı
Kerem’i bilmem ama
Bağdat’ı iki gözüm kapalı bulabilirim
Bağdat’ı iki gözüm kapalı bulabilirim
Bağdat’ı iki gözüm kapalı bulabilirim",mutlu
Evdeki Saat,Hiç Uyanmasam,"5 ContributorsHiç Uyanmasam LyricsÇatlamış sabır taşım ve gözyaşım
Deniz olur sektiririm üstünde sekiz dokuz
İşte böyle aklımın hazin sonu
Yok mu bunu def etmenin bir yolu
Yok mu bunun kurtarılır bir yanı
Ve orda burada gördüğünde sen beni
Sanma sakın nefes alan bir ölü
Çünkü benim hiçbir işim yok
Gücüm yok, başım yok, sonum yok
Neden yok, bilen yok, gelen yok, giden yok
Hiç uyanmasam, dünya döner devam
Bu cehennemde, bu boşlukta hiç yer kaplamasam
Gidemem ben burada bağlandım durdum saçma sapan
Yalnızım en az bir korkuluk kadar
Ve ansızın, akşam üstü bastı bir keder hüzün
İnan bu iş beni aşar dedim
Olursa olur olmadı kader kesin
Altını çizin kanatın, her sözün
Ben midyelerin ortasında bir yosun
İster irdeleyin ister üstüne basın
Çünkü benim hiçbir işim yok
Gücüm yok, başım yok, sonum yok
Neden yok, bilen yok, gelen yok, giden yok

Hiç uyanmasam, dünya döner devam
Bu cehennemde, bu boşlukta hiç yer kaplamasam
Gidemem ben burada bağlandım durdum saçma sapan",mutlu
Sena Şener,Sevmemeliyiz,"6 ContributorsSevmemeliyiz Lyrics

Gün alır sessiz, büyür yanımda
Her adım, her anımda
Gün olur sensiz
Utanıp olmaktan
Bilerek yanarım aslında

Güler bana
Ağladığım gece yarısı
İnsanlığın garip sancısı

Belki de biz
Öğrenmeliyiz
Belki de biz
Sevmemeliyiz

Her şeyi gören sen
Göremedin mi beni?
Her şeyi duyan sen
Duyamadın mı beni?
Her şeyi bulduysan
Bulamadın mı beni?
Her şeyi bilen sen
Bilemedin bir beni

Belki de biz
Öğrenmeliyiz
Belki de biz
Sevmemeliyiz

Demlenir içim kendim olmaktan
Süzerek yaşarım aslında
Gün olur sensiz
Utanıp olmaktan
Bilerek yanarım aslında

Güler bana
Ağladığım gece yarısı
İnsanlığın garip sancısı

Belki de biz
Öğrenmeliyiz
Belki de biz
Sevmemeliyiz

Her şeyi gören sen
Göremedin mi beni?
Her şeyi duyan sen
Duyamadın mı beni?
Her şeyi bulduysan
Bulamadın mı beni?
Her şeyi bilen sen
Bilemedin bir beni

Belki de biz
Öğrenmeliyiz
Belki de biz
Sevmemeliyiz",mutlu
