artist,song_title,lyrics,mood
İrem Derici,Kalbimin Tek Sahibine,"Kalbimin Tek Sahibine LyricsDualar eder insan Mutlu bi' ömür için Sen varsan her yer huzur Huzurla yanar içim Dualar eder insan Mutlu bi' ömür için Sen varsan her yer huzur Huzurla yanar içim Çok şükür, bin şükür seni bana verene Yazmasın tek günümü sensiz kadere Ellerimiz bir, gönüllerimiz bir Vedalar, denizler engeldir sevene Bu şarkı, kalbimin tek sahibine Ömürlük yârime, gönül eşime Bahar sensin bana, gülüşün cennet Melekler nur saçmış, aşkım, yüzüne Dualar eder insan Mutlu bi' ömür için Sen varsan her yer huzur Huzurla yanar içim Çok şükür, bin şükür seni bana verene Yazmasın tek günümü sensiz kadere Ellerimiz bir, gönüllerimiz bir Vedalar, denizler engeldir sevene Bu şarkı, kalbimin tek sahibine Ömürlük yârime, gönül eşime Bahar sensin bana, gülüşün cennet Melekler nur saçmış, aşkım, yüzüne Bu şarkı, kalbimin tek sahibine Ömürlük yârime, gönül eşime Bahar sensin bana, gülüşün cennet Melekler nur saçmış, aşkım, yüzüne Melekler nur saçmış, aşkım, yüzüne",mutlu
Gülşen,Bangır Bangır,"TranslationsEnglishBangır Bangır Yanım çok kalabalık sesin gelmiyor bağır Müzik son ses bangır bangır Ağzı bozuk şarkılar tuttum sana biraz ağır Haydi, haydi saldır saldır Gül gibi uyuyan yılanı uyandırdın Garanti bildin beni, havalandın Yürek yemiş sanki mübarek Neyine güvendin evladım? Gül gibi uyuyan yılanı uyandırdın Garanti bildin beni havalandın Adın bensiz buralarda etkisiz eleman, sıfır aldın Yavrum kaldır kollarını Teslim ol etrafın sarılı Sabret af çıksın sana Ben öptür'ce'm bu evin yollarını Yavrum kaldır kollarını Teslim ol etrafın sarılı Bunlar iyi günler Sana ben gösterece'm kıvrak oyunlarımı Yanım çok kalabalık sesin gelmiyor bağır Müzik son ses bangır bangır Ağzı bozuk şarkılar tuttum sana biraz ağır Haydi, haydi saldır saldır Gül gibi uyuyan yılanı uyandırdın Garanti bildin beni, havalandın Yürek yemiş sanki mübarek Neyine güvendin evladım? Gül gibi uyuyan yılanı uyandırdın Garanti bildin beni havalandın Adın bensiz buralarda etkisiz eleman, sıfır aldın Yavrum kaldır kollarını Teslim ol etrafın sarılı Sabret af çıksın sana Ben öptür'ce'm bu evin yollarını Yavrum kaldır kollarını Teslim ol etrafın sarılı Bunlar iyi günler Sana ben gösterece'm kıvrak oyunlarımı Gül gibi uyuyan yılanı uyandırdın Garanti bildin beni havalandın Adın bensiz buralarda etkisiz eleman, sıfır aldın Yavrum kaldır kollarını Teslim ol etrafın sarılı Sabret af çıksın sana Ben öptür'ce'm bu evin yollarını Yavrum kaldır kollarını Teslim ol etrafın sarılı Bunlar iyi günler Sana ben gösterece'm kıvrak oyunlarımı",mutlu
Emre Altuğ,Gidecek Yerim mi Var,Gidecek Yerim mi Var LyricsGidecek yerim mi var Bak yine kader sesizce örmüs aglari bir care gönül uzanmiyor ki kollari hep kara haber getirdi yaz yagmurlari senden bir haber gecer mi ömrü kalani Karanliklar icinden gün dogar ya aniden belki öyle can bulur yarim kalan hikayemiz Gidecek yerim mi var diyecek sözüm mü var bunu eller anlamaz sana ihtiyacim var Bak yine kader sesizce örmüs aglari bir care gönül uzanmiyor ki kollari hep kara haber getirdi yaz yagmurlari senden bir haber gecer mi ömrü kalani Gidecek yerim mi var diyecek sözüm mü var bunu eller anlamaz sana ihtiyacim var,mutlu
İzel,Emanet,1 ContributorEmanet LyricsBırakılınca hiç teslim olmadan Unutulunca emanet olmadan Kapı kapanınca hızlı hızlı bekleyen Biraz açılınca geri dönmek isteyen Güneş her şeyim olur Senden önce Güneş kendine doğar Biz görünce Ama bizde bir şeyler bitti Böyle bitmesi gerek miydi Bizde bir şeyler bitti Böyle bitmesi gerek miydi,mutlu
Nev,Zor,"1 ContributorZor Biliyorum, duymak istediklerin bunlar değildi O yüzden zafer saymıştın zamansız gidişini Öyle ya, sen on dokuzunda koca bir kadındın Oysa ben seni tüm yalanlardan daha çok seviyordum Zor, zor kadere emanet ettim seni Sen benim kördüğümüm, tutamadığım gözyaşım Zor, zor bir daha daha da güvenmek Bana düşen kabullenmek, zor da olsa dönüp gitmek Bir gün gelir de bir an çokça zamanlardan sonra Geri dönüp baktığında, bilmem anlar mısın? O senin bir anının benim ömrüm olduğunu Ne çok sevildiğini, artık çok geç olduğunu Zor, zor kadere emanet ettim seni Sen benim kördüğümüm, tutamadığım gözyaşım Zor, zor bir daha daha da güvenmek Bana düşen kabullenmek, zor da olsa dönüp gitmek Zor, zor kadere emanet ettim seni Sen benim kördüğümüm, tutamadığım gözyaşım Zor, zor bir daha daha da güvenmek Bana düşen kabullenmek, zor da olsa dönüp gitmek Zor, zor Zor, zor Zor, zor kadere emanet ettim seni Sen benim kördüğümüm, tutamadığım gözyaşım Zor, zor bir daha daha da güvenmek Bana düşen kabullenmek, zor da olsa dönüp gitmek Zor, zor Zor, zor Zor, zor bir daha daha da güvenmek Bana düşen kabullenmek, zor da olsa dönüp gitmek",mutlu
Fikret Kızılok,Bu Kalp Seni Unutur Mu,Bu Kalp Seni Unutur mu? Yıllar geçse de üstünden Bu kalp seni unutur mu? Kader gibi istemeden Bu kalp seni unutur mu? Bir hasretlik yüzün vardı İçinde bir hüzün vardı Söyleyecek sözüm vardı Bu kalp seni unutur mu? Bu kalp seni unutur mu? Bu kalbim seni unutur mu? Bir hasretlik yüzün vardı İçinde bir hüzün vardı Söyleyecek sözüm vardı Bu kalp seni unutur mu? Bu kalp seni unutur mu? Bu kalbim seni unutur mu? Anlamı yok tüm sözlerin Sensiz geçen gecelerin Yaşanacak senelerin Bu kalp seni unutur mu? Bambaşka bir halin vardı Farketmeden beni sardı Benliğimi benden aldı Bu kalp seni unutur mu? Bu kalp seni unutur mu? Bu kalbim seni unutur mu? Bambaşka bir halin vardı Farketmeden beni sardı Benliğimi benden aldı Bu kalp seni unutur mu? Bu kalp seni unutur mu? Bu kalbim seni unutur mu? Bana aşkı veren sendin Sonra alıp giden sendin Yollarımız ayrı derdin Bu kalp seni unutur mu? Oysa düşlerim başkaydı Birden bire yarım kaldı Yaşanacak çok şey vardı Bu kalp seni unutur mu? Bu kalp seni unutur mu? Bu kalp seni unutur mu? Oysa düşlerim başkaydı Birden bire yarım kaldı Yaşanacak çok şey vardı Bu kalp seni unutur mu? Bu kalp seni unutur mu? Bu kalp seni unutur mu? Her gün akşam yastığımda Üşüyorum yokluğunda Yaşıyorum boşluğunda Bu kalp seni unutur mu? Bambaşka bir halin vardı Farketmeden beni sardı Benliğimi benden aldı Bu kalp seni unutur mu? Bu kalp seni unutur mu? Bu kalp seni unutur mu? Bambaşka bir halin vardı Farketmeden beni sardı Benliğimi benden aldı Bu kalp seni unutur mu? Bu kalp seni unutur mu? Bu kalp seni unutur mu?,mutlu
Candan Erçetin,Yalan,Yalan LyricsGeri döndüren gördünmü geçmişi Boşa soldurdun o nazlı gençliği Bir avuç toprak için yor kendini Dünyada ölümden başkası yalan Yalan başkası yalan Zaman kendine benzetmez herkesi Hesapsız açar baharlar pembeyi Açmadığın dalda sözün geçermi Dünyada ölümden başkası yalan Yalan başkası yalan Sitem etme haberi yok dağların Gözlerini ellerinle bağladın Faydası yok geç kalınmış figanın Dünyada ölümden başkası yalan Yalan başkası yalan,mutlu
Gripin,Sensiz İstanbul’a Düşmanım,"1 ContributorSensiz İstanbul’a Düşmanım LyricsKelimelerden alacaklı bir sağır gibi İçimi döktüm bugün, yokluğunla konuştum Tutsak gibi, enkaz gibi, kendim gibi İçimden çıktım bugün, içimle konuştum Yüzünü ilk kez gören bir çocuk gibi Gördüm, kendimi gördüm Kırıldı ayna paramparça Paramparça ne varsa kadınım Yokluğunda kaç damla gözyaşı eder adın Ne olur gel, gel, gel, gel Ben sensiz İstanbul'a düşmanım Kestiğim ümitlerden yelkenler yaptım ama Yokluğunda ne gidebildim ne de kaldım Gerçek miydi tutunmaya çalıştıklarım Hediye süsü verilmiş ayrılıklarım Yüzünü ilk kez gören bir çocuk gibi Sustum, kendime kızdım Kırıldı ayna paramparça Paramparça ne varsa kadınım Yokluğunda kaç damla gözyaşı eder adın Ne olur gel, gel, gel, gel Ben sensiz İstanbul'a düşmanım",mutlu
Model,Pembe Mezarlık,"TranslationsEnglishPembe Mezarlık Tenin (Tenin) sinmiş yastığıma Dün gece terk etmeden önce İçimde (İçimde) bıraktığın acıyla Kokunla uyudum bu gece (Bu gece) Pembe bir mezarlık gördüm rüyamda Aşık cesetler şekerden tabutta Gezinirken ciğerim doldu bir anda Çürük çilek kokusuyla Kalbi atan ölü bedenlerdi hepsi Hepsinin başında birer ölüm perisi Soluk birer pembe gül kokluyorlar, karanlıkta Affet bu gece ölmek istedim Pembe bir mezarlık olmak istedim Karanlığı elimle bölmek istedim Seni çok özledim Çok istedim bu gece kendimi asmak Ellerimle kendi mezarımı kazmak Elimden gelen oturup evimde Sana şarkılar yazmak Tenin (Tenin) sinmiş yastığıma Dün gece terk etmeden önce İçimde (İçimde) bıraktığın acıyla Kokunla uyudum bu gece (Bu gece) Affet bu gece ölmek istedim Pembe bir mezarlık olmak istedim Karanlığı elimle bölmek istedim Seni çok özledim Çok istedim bu gece kendimi asmak Ellerimle kendi mezarımı kazmak Elimden gelen oturup evimde Sana şarkılar yazmak Affet bu gece ölmek istedim Pembe bir mezarlık olmak istedim Karanlığı elimle bölmek istedim Seni çok özledim Çok istedim bu gece kendimi asmak Ellerimle kendi mezarımı kazmak Elimden gelen oturup evimde Sana şarkılar yazmak Affet bu gece ölmek istedim Pembe bir mezarlık olmak istedim Karanlığı elimle bölmek istedim Seni çok özledim Seni çok özledim Seni çok özledim Seni çok özledim Seni çok özledim",mutlu
Bendeniz,Güzeller Güzeli,"1 ContributorGüzeller Güzeli Leli, leli, lel, leli, leli, leli Leli, leli, la, le, le, le Leli, leli, lel, leli, leli, leli Leli, leli, leli, la Leli, leli, lel, leli, leli, leli Leli, leli, la, le, le, le Leli, leli, lel, leli, leli, leli Leli, lelle, la Aşk yuva yapmış konmuş dalıma Ben zora açan arsız gonca Sen bana yol ver ömrün boyunca Gel, yanıma yat boylu boyunca Aşk yuva yapmış konmuş dalıma Ben zora açan arsız gonca Sen bana yol ver ömrün boyunca Gel, yanıma yat boylu boyunca ayy (Ayy) Leli, leli, lel, leli, leli, leli Leli, leli, la, le, le, le Leli, leli, lel, leli, leli, leli Leli, leli, leli, la Leli, leli, lel, leli, leli, leli Leli, leli, la, le, le, le Leli, leli, lel, leli, leli, leli Leli, leli, leli, la Hey, güzeller güzeli Hey, come on shake your body Hey, hey you sexy bunny Essah mı yani Hey, güzeller güzeli Hey, come on shake your body Hey, hey you sexy bunny Essah mı yani Aşk yuva yapmış konmuş dalıma Ben zora açan arsız gonca Sen bana yol ver ömrün boyunca Gel, yanıma yat boylu boyunca Aşk yuva yapmış konmuş dalıma Ben zora açan arsız gonca Sen bana yol ver ömrün boyunca Gel, yanıma yat boylu boyunca ayy (Ayy) Leli, leli, lel, leli, leli, leli Leli, leli, la, le, le, le Leli, leli, lel, leli, leli, leli Leli, leli, leli, la Leli, leli, lel, leli, leli, leli Leli, leli, la, le, le, le Leli, leli, lel, leli, leli, leli Leli, leli, leli, la Hey, güzeller güzeli Hey, come on shake your body Hey, hey you sexy bunny Essah mı yani Hey, güzeller güzeli Hey, come on shake your body Hey, hey you sexy bunny Essah mı yani Hey, güzeller güzeli Hey, come on shake your body Hey, hey you sexy bunny Essah mı yani Hey, güzeller güzeli Hey, come on shake your body Hey, hey you sexy bunny Essah mı yani",mutlu
Pamela,İstanbul,"İstanbul LyricsBir ortak geçmişimiz var, bir de hep açık yaralar Kendine hatırlattığın: fazla parlamış anılar Karşıma her yerde çıkan otuz yaş üstü adamlar ""Hep seni sevmiştim"" diyen, bir şeyler bekler bakışlar Yerçekimine yenik üstün başın Bir de hep güzel tınlamış adın adın Cebinde bir tek numaran kalmış artık Herkes için bir tadımlık İstanbul seni hapsetmiş, eski bir bandı kaydetmiş Yüzlerce binlerce insan aman Allah hep bu şarkıyı söylemiş İstanbul seni kaybetmiş, ilaçlayıp berbat etmiş Davul gibi gerilen derini aman Allah kim bilir kimler inletmiş Eğer ""Sana ihtiyacım var"" dersen; her an gelebilirim Kendinden bir vazgeçersen eğer; gerçekten sevebilirim Aşkımı gördüğün zaman, yenilmiş olman farketmez Kendini sevmezsen eğer; kimse gerçekten affetmez! Yerçekimine yenik üstün başın Bir de hep güzel tanımış adın adın Cebinde bir tek numaran kalmış artık Herkes için bir tadımlık İstanbul seni hapsetmiş, eski bir bandı kaydetmiş Yüzlerce binlerce insan aman Allah hep bu şarkıyı söylemiş İstanbul seni kaybetmiş, ilaçlayıp berbat etmiş Davul gibi gerilen derini aman Allah kim bilir kimler inletmiş",mutlu
Fatma Turgut,Bir Varmış Bir Yokmuş,"Bir Varmış Bir Yokmuş Bi' çıkar yol göster bana zalim olmasın Yine sev beni, öyle sev ki hâlim olmasın Oluru var mı söyle bana benim olmanın Harman oldum ortasında bu deli ormanın Ele güne beni sor Sor beni yollardan Kim diri kaldı bu zalim masaldan? Bir varmış bir yokmuş ve fırtına kopmuş Elimizde ne varsa kanıyor Solsun resimler aşk ölmüş desinler Sen gül benim içim yanıyor Hadi biraz ümit ver bana neden olmasın Yokluğun umutsuzluğa bedel olmasın Oluru var mı söyle bana benim olmanın Yoksa yok deme faydası yok yüzüme vurmanın Ele güne beni sor Sor beni yollardan Kim diri kaldı bu zalim masaldan? Bir varmış bir yokmuş ve fırtına kopmuş Elimizde ne varsa kanıyor Solsun resimler aşk ölmüş desinlеr Sen gül benim içim yanıyor Bir varmış bir yokmuş ve fırtına kopmuş Elimizdе ne varsa kanıyor Solsun resimler aşk ölmüş desinler Sen gül benim içim yanıyor Bir varmış bir yokmuş ve fırtına kopmuş Elimizde ne varsa kanıyor Solsun resimler aşk ölmüş desinler Sen gül benim içim— Bir varmış bir yokmuş ve fırtına kopmuş Elimizde ne varsa kanıyor Solsun resimler aşk ölmüş desinler Sen gül benim içim yanıyor Sen gül benim içim yanıyor",mutlu
Zeynep Bastık,Uslanmıyor Bu,"Uslanmıyor Bu Ay, ay, ay, ay yanıyorum Ay, ay, ay, ay çok fena Ay, ay, ay, ay yağ yağmur Mum misali eriyorum Eyvah, yürüyorum bak Ateşe doğru Bi' şey yap Bu aşk bu Allah'tan korkmaz, kuldan utanmaz Heyhat Ama sen onu gel anlat kalbe Yürüyor önümde büyük harbe Darbe üstüne darbe Uslanmıyor bu Ama sen onu gel anlat kalbe Yürüyor önümde büyük harbe Darbe üstüne darbe Uslanmıyor bu Ay, ay, ay, ay yanıyorum Ay, ay, ay, ay çok fena Ay, ay, ay, ay yağ yağmur Mum misali eriyorum Eyvah, yürüyorum bak Ateşe doğru Bi' şey yap Bu aşk bu Allah'tan korkmaz, kuldan utanmaz Heyhat Ama sen onu gel anlat kalbe Yürüyor önümde büyük harbe Darbe üstüne darbe Uslanmıyor bu Ama sen onu gel anlat kalbe Yürüyor önümde büyük harbe Darbe üstüne darbe Uslanmıyor bu Ama sen onu gel anlat kalbe Yürüyor önümde büyük harbe Darbe üstüne darbe Uslanmıyor bu Ama sen onu gel anlat kalbe Yürüyor önümde büyük harbe Darbe üstüne darbe Uslanmıyor bu",mutlu
Aydilge,Kiralık Aşk,"1 ContributorKiralık Aşk (Sen misin İlacım?) LyricsYağmur dinmiyorsa Yollar bitmiyorsa Sen üzülme bi gülümse gel benimle Her şey bitti derken Şansım döndü birden Aşk öyle bir mucize Benimle gel Gülümse gel Hayat bazen zor olsa da yine güzel Benimle gel Gülümse gel Hayat bazen zor olsa da yine güzel Sen misin ilacım? Ben kalbinde bi kiracı Yerleşicem, sımsıkı ben aşk başladı Sen misin ilacım? Ben kalbinde bi kiracı Yerleşicem, sımsıkı ben gel hemen Yağmur dinmiyorsa Yollar bitmiyorsa Sen üzülme bi gülümse gel benimle Her şey bitti derken Şansım döndü birden Aşk öyle bir mucize Benimle gel Gülümse gel Hayat bazen zor olsa da yine güzel Sen misin ilacım? Ben kalbinde bi kiracı Yerleşicem, sımsıkı ben aşk başladı Sen misin ilacım? Ben kalbinde bi kiracı Yerleşicem, sımsıkı ben gel hemen Benimle gel Gülümse gel Hayat bazen zor olsa da yine güzel Sen misin ilacım? Ben kalbinde bi kiracı Yerleşicem, sımsıkı ben aşk başladı Sen misin ilacım? Ben kalbinde bi kiracı Yerleşicem, sımsıkı ben gel hemen",mutlu
Oğuzhan Koç,Küsme Aşka,"Küsme Aşka LyricsHata bizde herşeyi söylemişler Ne lazımsa şu sevdaya Söz gümüşse, sükut altın demişler El aç, dua et Allah'a Gurur aşkı korur sanırsın ama zaman Sabredenin yanında olur Bir gün hiç çalmazsa kapın Hep boşluksa yanın Çok yanar canın, işte o an Gözler mi dolar? Eller mi yanar? Diller mi susar? Özlediğin zaman Sabret arkadaş bir güneş doğar Her gecenin sabahına Elbet her gidenin yeri dolar Aman sakın küsme aşka",mutlu
Yonca Evcimik,Abone,1 ContributorAbone Sana kaptırmam ben onu İki yıl kaç bölüm oldu Daha çok sürer bu dizi Hiç kaçırmam saatini Onu ilk gördüğüm zaman Pat bayıldım aman aman Annem bu iş olur dedi Ruhumuz uydu tastamam Kızların hepsi peşinde Gözü yok ki hiç birinde Hem ona ben aboneyim Bütün biletler cebimde Aboneyim abone Biletleri cebimde Ballı lokma tatlısı Aman haydi hayırlısı Aboneyim abone Biletleri cebimde Ballı lokma tatlısı Aman haydi hayırlısı Aboneyim abone Biletleri cebimde Ballı lokma tatlısı Aman haydi hayırlısı Aboneyim abone Biletleri cebimde Ballı lokma tatlısı Aman haydi hayırlısı Efervesan vitaminler Gece sütü çiğ yumurta Sinirlenince her şeyi Deviriyor bir yumrukta Jogging onda kayak onda Su altı üstü sporu Şaştım üç lisans biliyor Okumuş çocuk boru mu Boyu bir seksen beş değil Kilo kırk sekiz buçukta Bütün imkanları tamam Hanlar hamamlar babadan Aboneyim abone Biletleri cebimde Ballı lokma tatlısı Aman haydi hayırlısı Aboneyim abone Biletleri cebimde Ballı lokma tatlısı Aman haydi hayırlısı Aboneyim abone Biletleri cebimde Ballı lokma tatlısı Aman haydi hayırlısı Aboneyim abone Biletleri cebimde Ballı lokma tatlısı Aman haydi hayırlısı Aboneyim abone Biletleri cebimde Ballı lokma tatlısı Aman haydi hayırlısı Aboneyim abone Biletleri cebimde Ballı lokma tatlısı Aman haydi hayırlısı Daha bir güzelleştim Bu aşk yaradı bana Herkes dalga geçse de Darısı başınıza Aboneyim abone Biletleri cebimde Ballı lokma tatlısı Aman haydi hayırlısı Aboneyim abone Biletleri cebimde Ballı lokma tatlısı Aman haydi hayırlısı Aboneyim abone,mutlu
Ebru Gündeş,Sen Allah’ın Bir Lütfusun,Sen Allah’ın Bir Lütfusun LyricsSen Allahın bir lütfusun Gözlerimin nurusun Seni gören şifa bulur Gel de gönlüm şifa bulsun Seni seven aşkı bulur Gel de gönlüm aşka doysun Biliyorum yüreğin beni ister Burada bir garip seni bekler Sen Allahın bir lütfusun Gözlerimin nurusun Seni gören şifa bulur Gel de gönlüm şifa bulsun Seni seven aşkı bulur Gel de gönlüm aşka doysun Sen Allahın bir lütfusun Gözlerimin nurusun Seni gören şifa bulur Gel de gönlüm şifa bulsun Seni seven aşkı bulur Gel de gönlüm aşka doysun Biliyorum yüreğin beni ister O zaman bu biçare niye bekler Burada bir garip seni bekler Gel sevindir şu garibi Gel de üzme bu garibi Gel sevindir şu garibi Gel de üzme bu garibi Biliyorum yüreğin beni ister O zaman bu biçare niye bekler Geliver de gül yüzünü göster Burada bir garip seni bekler,mutlu
