artist,song_title,lyrics,mood
Ajda Pekkan,Düşünme Hiç,"2 ContributorsDüşünme Hiç Lyrics
Düşünme hiç neden diye yorulma
O yıllar ki yaşanmayacak seninle bir kez daha
Gittikçe kaybolan, bir aşk hatırlanan
Bizden de güzeldi zaman
Düşünme hiç neden diye yorulma
O yıllar ki yaşanmayacak seninle bir kez daha
Gittikçe kaybolan, bir aşk hatırlanan
Bizden de güzeldi zaman

Acı nedir bilmeden, yağmurlu gün görmeden
Hep akıllı geçindik, kalp kırmayı öğrendik
Söyle ne oldu bize ? Nefret girdi sevgiye
Kaldın bak sen kendine, ben de kendi kendime

O günlerde bir başkaydın gözümde
Tek senle ben kalmıştık sanki yeryüzünde
Uzak birbirinden, kutuplar gibiyken
Neydi çeken bizi birden

Acı nedir bilmeden, yağmurlu gün görmeden
Hep akıllı geçindik, kalp kırmayı öğrendik
Söyle ne oldu bize ? Nefret girdi sevgiye
Kaldın bak sen kendine, ben de kendi kendime

Acı nedir bilmeden, yağmurlu gün görmeden
Hep akıllı geçindik, kalp kırmayı öğrendik
Söyle ne oldu bize ? Nefret girdi sevgiye
Kaldın bak sen kendine, ben de kendi kendime",üzgün
Hümeyra,Sessiz Gemi,"4 ContributorsSessiz Gemi Lyrics

Artık demir almak günü gelmişse zamandan
Meçhule giden bir gemi kalkar bu limandan
Hiç yolcusu yokmuş gibi sessizce alır yol
Sallanmaz o kalkışta ne mendil ne de bir kol

Birçok giden memnun ki yerinden
Çok seneler geçti, çok seneler geçti
Dönen yok seferinden
Birçok giden memnun ki yerinden
Çok seneler geçti, çok seneler geçti
Dönen yok seferinden

Bir çare gönüller ne giden son gemidir bu
Hicranlı hayatın ne de son matemidir bu
Dünyada sevilmiş ve seven nafile bekler
Bilmez ki giden sevgililer dönmeyecekler

Birçok giden memnun ki yerinden
Çok seneler geçti, çok seneler geçti
Dönen yok seferinden
Birçok giden memnun ki yerinden
Çok seneler geçti, çok seneler geçti
Dönen yok seferinden
Birçok giden memnun ki yerinden
Çok seneler geçti, çok seneler geçti
Dönen yok seferinden",üzgün
Bora Duran,Sana Doğru,"1 ContributorSana Doğru Lyrics
Buralardan geçiyordum seni gördüm vay vay vay vay
Artık aşktan kaçıyordum geri döndüm hay hay hay hay
Sordum kimdi bu güzellik insan olamaz
Öldüm sanki cennet böyle güzel olamaz

Yürüyorum sana doğru
Görüyorsan bana doğru
Gel birazcık sola doğru
Seviyorsan bana doğru

Sevgilim sen şarap'isen ben de testinim vay vay vay vay
Aşkın zehir olsa bile doldur içeyim
Sordum kimdi bu güzellik insan olamaz
Öldüm sanki cennet böyle güzel olamaz

Yürüyorum sana doğru
Görüyorsan bana doğru
Gel birazcık Sola doğru
Seviyorsan bana doğru

Yürüyorum sana doğru
Görüyorsan bana doğru
Gel birazcık Sola doğru
Seviyorsan bana doğru
Yürüyorum sana doğru
Görüyorsan bana doğru
Gel birazcık Sola doğru
Seviyorsan bana doğru",üzgün
Deniz Seki,Aşk,"2 ContributorsAşk LyricsUnutmak ne zor bir kelime
Hele bir de sevdanın yükü üzerindeyse
Umutlanamazsın ya da unutturamazsın
Yüreğin fena halde çırpınır durur kendi derdine
Umutlanamazsın ya da unutturamazsın
Yüreğin fena halde çırpınır durur kendi derdine
Aşk öyle bir büyü ki öyle bir büyü ki anlayamazsın
Göze alsan olmaz aşka gönül doymaz
Seven kalbi istesen de susturamazsın
Deniz Seki aşk şarkı sözü şarkısının sözleri",üzgün
Bülent Ersoy,Beddua,"1 ContributorBeddua Lyrics

Dilerim Tanrı'dan gülmesin yüzün
Gönlüne eş olsun dert ile hüzün
Huzura ermesin benliğin, özün
Benden başkasını seversen eğer
Benden başkasını seversen eğer

Özleyen, arayan, soran olmasın
Acılar bitmesin, çilen dolmasın
Gönül yaraların deva bulmasın
Benden başkasını seversen eğer
Gönül yaraların deva bulmasın
Benden başkasını seversen eğer
Benden başkasını seversen eğer

Sevgiden, şefkatten mahrum kalasın
Eşinden, dostundan hep ah alasın
Cennetten kovulan tek kul olasın
Benden başkasını seversen eğer
Benden başkasını seversen eğer

Özleyen, arayan, soran olmasın
Acılar bitmesin, çilen dolmasın
Gönül yaraların deva bulmasın
Benden başkasını seversen eğer
Gönül yaraların deva bulmasın
Benden başkasını seversen eğer
Benden başkasını seversen eğer
Benden başkasını seversen eğer",üzgün
Bengü,Korkma Kalbim,"3 ContributorsKorkma Kalbim Lyrics

Adım adım yaklaştım zafere
Bulunmayan bir aşk arıyorum
Senin olmasını becerir gibiyim
Ama en soğuk yaz günündeyim
Kime danışsam aynı şeylere
Hep aynı aşka derdi bağlamış
Bu sefer yanacak yürek olmayacak
Çünkü kalbim aynı dertle ağlamış
Sözüm kıymetim' bilene, ""Perişanım"" diyene
Ayrıldıysak kime ne, kimin kararı?
Nasıl koydu ki bu sana? İçinde saklasana
Anlattıkça duyana, bana zararı
Yüreksizin birine, gönül veren tenime
Bakıp da sözlerine uyan kafamı
Değiştirip adını kapatmışım kapımı
Gel artık, ayrılığın kesin zamanı

Şeytan mısın, melek misin?
Sanki benden yürekli misin?

Korkma, kalbim, geçer acısı
İlk defa mı âşık oldun sen, ah?
Var mı aşkın ben'le kavgası?
Sanki ilk kez ağlıyorsun sen
Korkma, kalbim, geçer acısı
İlk defa mı âşık oldun sen, ah?
Var mı aşkın ben'le kavgası?
Sanki ilk kez ağlıyorsun sen

Adım adım yaklaştım zafere
Bulunmayan bir aşk arıyorum
Senin olmasını becerir gibiyim
Ama en soğuk yaz günündeyim
Kime danışsam aynı şeylere
Hep aynı aşka derdi bağlamış
Bu sefer yanacak yürek olmayacak
Çünkü kalbim aynı dertle ağlamış
Sözüm kıymetim' bilene, ""Perişanım"" diyene
Ayrıldıysak kime ne, kimin kararı?
Nasıl koydu ki bu sana? İçinde saklasana
Anlattıkça duyana, bana zararı

Şeytan mısın, melek misin?
Sanki benden yürekli misin?

Korkma, kalbim, geçer acısı
İlk defa mı âşık oldun sen, ah?
Var mı aşkın ben'le kavgası?
Sanki ilk kez ağlıyorsun sen
Korkma, kalbim, geçer acısı
İlk defa mı âşık oldun sen, ah?
Var mı aşkın ben'le kavgası?
Sanki ilk kez ağlıyorsun sen
Korkma, kalbim, geçer acısı
İlk defa mı âşık oldun sen, ah?
Var mı aşkın ben'le kavgası?
Sanki ilk kez ağlıyorsun sen
Korkma, kalbim, geçer acısı
İlk defa mı âşık oldun sen, ah?
Var mı aşkın ben'le kavgası?
Sanki ilk kez ağlıyorsun sen",üzgün
Gökhan Türkmen,Çatı Katı,"4 ContributorsÇatı Katı Lyrics

Şimdi çatı katında inziva vakti
Nerede aranacak haklının hakkı?
Dinlemeliydim vaktinde aklı
Seni unutmaya çalışmakta varmış
Maalesef bana bıraktıklarınla teselli avında
Demek ki elleri boş dönmekte varmış
Bu günleri görmekte varmış

Yarın hatırımı sorsan ne olur?
Bugün hevesimi kırdın bi' kere
""Gitme"" dememle kalsan ne olur?
Gönlün çoktan yola çıkmış bir kere
Yarın hatırımı sorsan ne olur?
Bugün hevesimi kırdın bi' kere
""Gitme"" dememle kalsan ne olur?
Gönlün çoktan yola çıkmış bir kere
Yarın hatırımı sorsan ne olur?
Bugün hevesimi kırdın bi' kere
""Gitme"" dememle kalsan ne olur?
Gönlün çoktan yola çıkmış bir kere

Şimdi çatı katında inziva vakti
Nerede aranacak haklının hakkı?
Dinlemeliydim vaktinde aklı
Seni unutmaya çalışmakta varmış
Maalesef bana bıraktıklarınla teselli avında
Demek ki elleri boş dönmekte varmış
Bu günleri görmekte varmış

Yarın hatırımı sorsan ne olur?
Bugün hevesimi kırdın bi' kere
""Gitme"" dememle kalsan ne olur?
Gönlün çoktan yola çıkmış bir kere
Yarın hatırımı sorsan ne olur?
Bugün hevesimi kırdın bi' kere
""Gitme"" dememle kalsan ne olur?
Gönlün çoktan yola çıkmış bir kere
Yarın hatırımı sorsan ne olur?
Bugün hevesimi kırdın bi' kere
""Gitme"" dememle kalsan ne olur?
Gönlün çoktan yola çıkmış bir kere",üzgün
Model,Buzdan Şato,"6 ContributorsBuzdan Şato Lyrics

Herkes yalnızdır kendi buzdan şatosunda
Biri gelip duvarları eritsin ister
Herkes denizci fırtınalı okyanusta
Bir limana yelkenleri indirmek ister
Herkes bir savaşçıdır kendi savaşında
Birisi için gardını indirmek ister
Herkes yorgundur yaşamaktan bu hayatta
Dizine yatıp birinin uyumak ister

Ben çırılçıplak bir kadın karşında

Attım dertleri hep içime içime
En sonunda kaldım tek başıma
Koy gidelim saki, koy kadehin içine!
Vuralım bu gece bu şişenin dibine!

Yastığımda hâlâ ılık nefesin var
Yanımda olsan şimdi nasıl sevesim var!
Her şeyi darmadağın edip gidesim var
Durmadan içiyorsam bir sebebim var!

Ben çırılçıplak bir kadın karşında

Attım dertleri hep içime içime
En sonunda kaldım tek başıma
Koy gidelim saki, koy kadehin içine!
Vuralım bu gece bu şişenin dibine!


Ben çırılçıplak bir kadın karşında

Attım dertleri hep içime içime
En sonunda kaldım tek başıma
Koy gidelim saki, koy kadehin içine!
Vuralım bu gece bu şişenin dibine!
Attım dertleri hep içime içime
En sonunda kaldım tek başıma
Koy gidelim saki, koy kadehin içine!
Vuralım bu gece bu şişenin dibi

Vuralım bu gece bu şişenin dibi
Vuralım bu gece bu şişenin dibine!",üzgün
Mabel Matiz,A Canım,"8 ContributorsA Canım Lyrics
Sana öyle dargınım ki, oh
Hisler içimde karışıyor
Kendimi bile beğenmiyorum, oh
Şeytanım şuurumla savaşıyor

Hissediyorsan sen de bi' dökül o zaman
Evimden, yurdumdan mı kovucan?
Akmıyorsa benden bu kadar o zaman
Elinle koysan da bulunmam

A canım ben de beşerim bak
Sazımın telleri toprak
Beni baştan bir çıkarırsan
Nasıl yandık haberin yok?


Seviyormusun, sevmiyorsun
Sevdalık bunun neresinde?
Kantar hep kendinden mi yana?
Har vurup harman savurduğun halde

Hissediyorsan sen de bi' dökül o zaman
Evimden, yurdumdan mı kovucan?
Akmıyorsa benden bu kadar o zaman
Elinle koysan da bulunmam

A canım ben de beşerim bak
Sazımın telleri toprak
Beni baştan bir çıkarırsan
Nasıl yandık haberin yok?

Geldim üryan, yangın her yan
Kırıldı aynam, görecek mi?
Aşk ile terli bu hayvan
Desturla öğrenecek mi?
Geldim üryan, yangın her yan
Kırıldı aynam, görecek mi?
Aşk ile terli bu hayvan
Desturla öğrenecek mi?",üzgün
Tuğba Yurt,Yine Sev Yine,"2 ContributorsYine Sev Yine LyricsBir düş, bir öpüş
Ama sonu hep bir çöküş
Korktum ama tuttum
Yoksa uçurum mu düşüş
Senden geçmedim ben
İstemedin verdiklerimi
Sana çıkan umutların
Sonu daha gelmedi mi

Yine sev yine, yine öp beni
Belki çok zor geriye dönmesi
En iyisi bizdik, kabul etmeli
Yine yine, yine sev yine, yine öp beni
Belki çok zor geriye dönmesi
En iyisi bizdik kabul etmeli",üzgün
Zeynep Bastık,Uslanmıyor Bu,"5 ContributorsUslanmıyor Bu Lyrics

Ay, ay, ay, ay yanıyorum
Ay, ay, ay, ay çok fena
Ay, ay, ay, ay yağ yağmur
Mum misali eriyorum
Eyvah, yürüyorum bak
Ateşe doğru
Bi' şey yap
Bu aşk bu
Allah'tan korkmaz, kuldan utanmaz
Heyhat

Ama sen onu gel anlat kalbe
Yürüyor önümde büyük harbe
Darbe üstüne darbe
Uslanmıyor bu
Ama sen onu gel anlat kalbe
Yürüyor önümde büyük harbe
Darbe üstüne darbe
Uslanmıyor bu

Ay, ay, ay, ay yanıyorum
Ay, ay, ay, ay çok fena
Ay, ay, ay, ay yağ yağmur
Mum misali eriyorum
Eyvah, yürüyorum bak
Ateşe doğru
Bi' şey yap
Bu aşk bu
Allah'tan korkmaz, kuldan utanmaz
Heyhat

Ama sen onu gel anlat kalbe
Yürüyor önümde büyük harbe
Darbe üstüne darbe
Uslanmıyor bu
Ama sen onu gel anlat kalbe
Yürüyor önümde büyük harbe
Darbe üstüne darbe
Uslanmıyor bu
Ama sen onu gel anlat kalbe
Yürüyor önümde büyük harbe
Darbe üstüne darbe
Uslanmıyor bu
Ama sen onu gel anlat kalbe
Yürüyor önümde büyük harbe
Darbe üstüne darbe
Uslanmıyor bu",üzgün
Ahmet Kaya,Ağladıkça,"3 ContributorsAğladıkça Lyrics
Dağlarda öfkeli başım
Serhat'ta hep akşam oluyor
Nasipsiz kıştan mı, yağmurdan mı yoksa aşktan mı?

Ağladıkça, ağladıkça dağlarımız yeşerecek
Görecek, göreceksin
Ağladıkça, ağladıkça
Geceyi tutacağız görecek, göreceksin
Ağladıkça, ağladıkça dağlarımız yeşerecek
Görecek, göreceksin

İlk yazda bitti telaşım
Alnımda hep kavga duruyor
Vakitsiz hırstan mı, bahardan mı yoksa aşktan mı?

Ağladıkça, ağladıkça bozkırlar yeşerecek
Görecek, göreceksin
Ağladıkça, ağladıkça
Güneşi tutacağız görecek, göreceksin
Ağladıkça, ağladıkça
Güneşi tutacağız görecek, göreceksin

Ağladıkça, ağladıkça dağlarımız yeşerecek
Görecek, göreceksin",üzgün
Mehmet Erdem,Herkes Aynı Hayatta,"1 ContributorHerkes Aynı Hayatta LyricsHerkes aynı hayatta
Kendini bir şey sanma
Ne kadar çok bilirsen
O kadar bela başa
Sen bilirsin aslında
Aklımdan geçenleri
Zaman her şeyi çözer
Şu beklemek olmasa
Gözlerimi açsam da
Sen çıksan karşıma
Gel beni azad et
Kayboldum karanlıkta
Ben bizi unutmam
Gitmek yakışmaz bana
Yolcuyuz hayatta
Sen gel otur yanıma
Gözlerimi açsam da
Sen çıksan karşıma
Gel beni azad et
Kayboldum karanlıkta
Ben bizi unutmam
Gitmek yakışmaz bana
Yolcuyuz hayatta
Sen gel otur yanıma

Herkes aynı hayatta
Kendini bir şey sanma
Ne kadar çok bilirsen
O kadar bela başa
Sen bilirsin aslında
Aklımdan geçenleri
Zaman her şeyi çözer
Şu beklemek olmasa
Gözlerimi açsam da
Sen çıksan karşıma
Gel beni azad et
Kayboldum karanlıkta
Ben bizi unutmam
Gitmek yakışmaz bana
Yolcuyuz hayatta
Sen gel otur yanıma
Gözlerimi açsam da
Sen çıksan karşıma
Gel beni azad et
Kayboldum karanlıkta
Ben bizi unutmam
Gitmek yakışmaz bana
Yolcuyuz hayatta
Sen gel otur yanıma

Gözlerimi açsam da
Sen çıksan karşıma
Gel beni azad et
Kayboldum karanlıkta
Ben bizi unutmam
Gitmek yakışmaz bana
Yolcuyuz hayatta
Sen gel otur yanıma",üzgün
Badem,Kalpsiz,"2 ContributorsKalpsiz Lyricsİkinci ayrılık zor geldi bana
Sensiz olmadı anladım geç olsada
Yalnızmısın sende sensiz gecelerde
Hiç düşündün mü naparım diye
Bir adım önüm sensiz gözükmüyor
Kalbimdeki düğüm sensiz çözülmüyor, sensiz çözülmüyor
Yollardayım evsiz bin dertliyim sensiz
Söyle bana sebepsiz affeder mi aşk?
Yollardasın evsiz mutlumusun bensiz
Söyle bana sebepsiz biter mi aşk?
Eski sevgili merak edilmez mi?
5 senelik aşk unutup silinmezki
Korktum aramaktan başkası çıkar diye
Hep tanrıya sordum seni iyimisin diye
Bir adım önüm sensiz gözükmüyor
Kalbimdeki düğüm sensiz çözülmüyor, sensiz çözülmüyor
Yollardayım evsiz bin dertliyim sensiz
Söyle bana sebepsiz affeder mi aşk?

Yollardasın evsiz mutlumusun bensiz
Söyle bana sebepsiz biter mi aşk?
Nerdesin yine yolculuk nereye
Telefonda sesin ısıttı ya işte
Sinirle topladım tüm eşyalarını
Nolur almaya gelme
Bırak izlerin kalsın bende
Yollardayım evsiz bin dertliyim sensiz
Söyle bana sebepsiz affeder mi aşk?
Yollardasın evsiz mutlumusun bensiz
Söyle bana sebepsiz biter mi aşk?
Kalpsiz, kalpsiz, kalpsiz, kalpsiz, kalpsiz, kalpsiz, kalpsiz",üzgün
Cem Karaca,Ceviz Ağacı,"11 ContributorsCeviz Ağacı Lyrics

Başım köpük köpük bulut
İçim dışım deniz
Ben bir ceviz ağacıyım Gülhane Parkı’nda
Budak budak, şerham şerham ihtiyar bir ceviz
Ne sen bunun farkındasın ne polis farkında

Ben bir ceviz ağacıyım Gülhane Parkı’nda
Ben bir ceviz ağacıyım Gülhane Parkı’nda
Ne sen bunun farkındasın ne de polis farkında
Ne sen bunun farkındasın ne de polis farkında
Ben bir ceviz ağacıyım Gülhane Parkı’nda
Ben bir ceviz ağacıyım Gülhane Parkı’nda
Ne sen bunun farkındasın ne de polis farkında
Ne sen bunun farkındasın ne de polis farkında
Ben bir ceviz ağacıyım Gülhane Parkı’nda
Ben bir ceviz ağacıyım Gülhane Parkı’nda
Ne sen bunun farkındasın ne de polis farkında
Ne sen bunun farkındasın ne de polis farkında

Ben bir ceviz ağacıyım Gülhane Parkı’nda
Yapraklarım suda balık gibi kıvıl kıvıl
Yapraklarım ipek mendil gibi tiril tiril
Koparıver gözlerinin, gülüm, yaşını sil

Ben bir ceviz ağacıyım Gülhane Parkı’nda
Ben bir ceviz ağacıyım Gülhane Parkı’nda
Ne sen bunun farkındasın ne de polis farkında
Ne sen bunun farkındasın ne de polis farkında
Ben bir ceviz ağacıyım Gülhane Parkı’nda
Ben bir ceviz ağacıyım Gülhane Parkı’nda
Ne sen bunun farkındasın ne de polis farkında
Ne sen bunun farkındasın ne de polis farkında
Ben bir ceviz ağacıyım Gülhane Parkı’nda
Ben bir ceviz ağacıyım Gülhane Parkı’nda
Ne sen bunun farkındasın ne de polis farkında
Ne sen bunun farkındasın ne de polis farkında

Yapraklarım ellerimdir
Tam yüz bin elim var
Yüz bin elle dokunurum sana, İstanbul'a
Yapraklarım gözlerimdir
Şaşarak bakarım
Yüz bin gözle seyrederim seni, İstanbul'u
Yüz bin yürek gibi çarpar, çarpar yapraklarım

Ben bir ceviz ağacıyım Gülhane Parkı’nda
Ben bir ceviz ağacıyım Gülhane Parkı’nda
Ne sen bunun farkındasın ne de polis farkında
Ne sen bunun farkındasın ne de polis farkında
Ben bir ceviz ağacıyım Gülhane Parkı’nda
Ben bir ceviz ağacıyım Gülhane Parkı’nda
Ne sen bunun farkındasın ne de polis farkında
Ne sen bunun farkındasın ne de polis farkında
Ben bir ceviz ağacıyım Gülhane Parkı’nda
Ben bir ceviz ağacıyım Gülhane Parkı’nda
Ne sen bunun farkındasın ne de polis farkında
Ne sen bunun farkındasın ne de polis farkında

Ben bir ceviz ağacıyım Gülhane Parkı’nda
Ben bir ceviz ağacıyım Gülhane Parkı’nda
Ne sen bunun farkındasın ne de polis farkında
Ne sen bunun farkındasın ne de polis farkında
Ben bir ceviz ağacıyım Gülhane Parkı’nda
Ben bir ceviz ağacıyım Gülhane Parkı’nda
Ne sen bunun farkındasın ne de polis farkında
Ne sen bunun farkındasın ne de polis farkında
Ben bir ceviz ağacıyım Gülhane Parkı’nda
Ben bir ceviz ağacıyım Gülhane Parkı’nda
Ne sen bunun farkındasın ne de polis farkında
Ne sen bunun farkındasın ne de polis farkında
Ben bir ceviz ağacıyım Gülhane Parkı’nda
Ben bir ceviz ağacıyım Gülhane Parkı’nda
Ne sen bunun farkındasın ne de polis farkında
Ne sen bunun farkındasın ne de polis farkında
Ben bir ceviz ağacıyım Gülhane Parkı’nda
Ben bir ceviz ağacıyım Gülhane Parkı’nda
Ne sen bunun farkındasın ne de polis farkında
Ne sen bunun farkındasın ne de polis farkında",üzgün
Barış Akarsu,Gel Gör Beni Aşk Neyledi,"5 ContributorsGel Gör Beni Aşk Neyledi Lyrics

Ben yürürüm yane yane
Aşk boyadı beni kâne
Ne âkilem ne divane
Gel gör beni aşk n'eyledi

Gel gör beni beni aşk n’eyledi
Derde giriftar eyledi
Gel gör beni beni aşk n'eyledi
Derde giriftar eyledi

Gah eserim yeller gibi
Gah tozarım yollar gibi
Gah akarım seller gibi
Gel gör beni aşk n'eyledi

Gel gör beni beni aşk n’eyledi
Derde giriftar eyledi
Gel gör beni beni aşk n'eyledi
Derde giriftar eyledi

Ben Yunus-u biçareyim
Aşk elinden avareyim
Baştan ayağa yâreyim
Gel gör beni aşk n'eyledi

Gel gör beni beni aşk n'eyledi
Derde giriftar eyledi
Gel gör beni beni aşk n'eyledi
Derde giriftar eyledi
Gel gör beni beni aşk n'eyledi
Derde giriftar eyledi
Gel gör beni beni aşk n'eyledi
Derde giriftar eyledi",üzgün
Haluk Levent,Elfida,"16 ContributorsElfida Lyrics

Yüzün geçmişten kalan
Aşka tarif yazdıran
Bir alaturka hüzün
Yüzün kıyıma vuran
Anne karnı huzuru
Çocukluğumun sesi
Senden bana
Şimdi zamanı sızdıran

Şımartılmamış aşkın
Sessizliğe yakın
Kim bilir kaç yüzyıldır
Sarılmamış kolların
Sisliydi kirpiklerin
Ve gözlerin yağmurlu
Yorulmuşsun
Hakkını almış yılların

Elfida!
Bir belalı başımsın
Elfida!
Beni fark etme sakın
Omzumda iz bırakma
Yüküm dünyaya yakın
Elfida!
Hep aklımda kalacaksın
Elfida!
Sen eski bir şarkısın
Elfida!
Beni fark etme sakın
Omzumda iz bırakma
Yüküm dünyaya yakın
Elfida!
Hep aklımda kalacaksın

Şımartılmamış aşkın
Sessizliğe yakın
Kim bilir kaç yüzyıldır
Sarılmamış kolların
Sisliydi kirpiklerin
Ve gözlerin yağmurlu
Yorulmuşsun
Hakkını almış yılların

Elfida!
Bir belalı başımsın
Elfida!
Beni fark etme sakın
Omzumda iz bırakma
Yüküm dünyaya yakın
Elfida!
Hep aklımda kalacaksın
Elfida!
Sen eski bir şarkısın
Elfida!
Beni fark etme sakın
Omzumda iz bırakma
Yüküm dünyaya yakın
Elfida!
Hep aklımda kalacaksın",üzgün
